%Cavity1 Size=	0,000000E+0	mm
%f	alpha	Re(R)	Im(R)	Re(Zs/Zo)	Im(Zs/Zo)
1,485937E+3	9,161412E-1	-2,895200E-1	-6,079709E-3	5,509302E-1	-7,312181E-3
1,487500E+3	9,161364E-1	-2,895271E-1	-6,133379E-3	5,509211E-1	-7,376647E-3
1,489062E+3	9,161458E-1	-2,895467E-1	-4,106749E-3	5,509168E-1	-4,939121E-3
1,490625E+3	9,164885E-1	-2,889704E-1	-2,764380E-3	5,516189E-1	-3,327666E-3
1,492187E+3	9,170447E-1	-2,880095E-1	-2,406502E-3	5,527782E-1	-2,901193E-3
1,493750E+3	9,172231E-1	-2,877073E-1	-1,183718E-3	5,531467E-1	-1,427722E-3
1,495312E+3	9,174325E-1	-2,873451E-1	-5,090655E-4	5,535847E-1	-6,143468E-4
1,496875E+3	9,175994E-1	-2,870551E-1	-1,408252E-4	5,539350E-1	-1,700263E-4
1,498437E+3	9,175182E-1	-2,871922E-1	1,545295E-3	5,537672E-1	1,865322E-3
1,500000E+3	9,181762E-1	-2,860348E-1	2,811356E-3	5,551605E-1	3,399682E-3
1,501562E+3	9,183132E-1	-2,857788E-1	4,160102E-3	5,554613E-1	5,032653E-3
1,503125E+3	9,186143E-1	-2,852312E-1	5,377192E-3	5,561130E-1	6,510516E-3
1,504687E+3	9,187010E-1	-2,850557E-1	6,494724E-3	5,563130E-1	7,865669E-3
1,506250E+3	9,187481E-1	-2,849621E-1	6,966496E-3	5,564204E-1	8,438222E-3
1,507812E+3	9,192764E-1	-2,840046E-1	8,063290E-3	5,575654E-1	9,781196E-3
1,509375E+3	9,194085E-1	-2,837569E-1	8,575746E-3	5,578579E-1	1,040679E-2
1,510937E+3	9,198230E-1	-2,830011E-1	9,349170E-3	5,587624E-1	1,135863E-2
1,512500E+3	9,201723E-1	-2,823604E-1	1,001370E-2	5,595289E-1	1,217805E-2
1,514062E+3	9,202063E-1	-2,822530E-1	1,126849E-2	5,596342E-1	1,370613E-2
1,515625E+3	9,201507E-1	-2,822976E-1	1,254297E-2	5,595511E-1	1,525496E-2
1,517187E+3	9,205528E-1	-2,815706E-1	1,285227E-2	5,604282E-1	1,564880E-2
1,518750E+3	9,208426E-1	-2,809894E-1	1,422588E-2	5,611007E-1	1,733663E-2
1,520312E+3	9,212524E-1	-2,802002E-1	1,534354E-2	5,620313E-1	1,872137E-2
1,521875E+3	9,214116E-1	-2,798501E-1	1,650092E-2	5,624233E-1	2,014409E-2
1,523437E+3	9,215169E-1	-2,795866E-1	1,773333E-2	5,627047E-1	2,165697E-2
1,525000E+3	9,218231E-1	-2,790324E-1	1,782890E-2	5,633783E-1	2,179250E-2
1,526562E+3	9,220661E-1	-2,785066E-1	1,918198E-2	5,639731E-1	2,346496E-2
1,528125E+3	9,221672E-1	-2,782143E-1	2,072621E-2	5,642716E-1	2,536462E-2
1,529687E+3	9,225305E-1	-2,775149E-1	2,132967E-2	5,651032E-1	2,613130E-2
1,531250E+3	9,226368E-1	-2,773270E-1	2,128280E-2	5,653352E-1	2,608158E-2
1,532812E+3	9,230921E-1	-2,763665E-1	2,300984E-2	5,664389E-1	2,823916E-2
1,534375E+3	9,230786E-1	-2,762129E-1	2,505574E-2	5,665328E-1	3,075555E-2
1,535937E+3	9,233604E-1	-2,757268E-1	2,478641E-2	5,671422E-1	3,044839E-2
1,537500E+3	9,230388E-1	-2,761125E-1	2,688963E-2	5,665644E-1	3,300989E-2
1,539062E+3	9,234975E-1	-2,752191E-1	2,751268E-2	5,676282E-1	3,382137E-2
1,540625E+3	9,236255E-1	-2,749281E-1	2,809037E-2	5,679548E-1	3,454660E-2
1,542187E+3	9,242870E-1	-2,735890E-1	2,936099E-2	5,695312E-1	3,618356E-2
1,543750E+3	9,248627E-1	-2,725239E-1	2,946333E-2	5,708377E-1	3,637033E-2
1,545312E+3	9,247350E-1	-2,725990E-1	3,090014E-2	5,706610E-1	3,813742E-2
1,546875E+3	9,250628E-1	-2,718849E-1	3,187200E-2	5,714825E-1	3,937958E-2
1,548437E+3	9,254392E-1	-2,711553E-1	3,218010E-2	5,723641E-1	3,980538E-2
1,550000E+3	9,256778E-1	-2,706462E-1	3,275462E-2	5,729571E-1	4,054756E-2
1,551562E+3	9,256570E-1	-2,705568E-1	3,379285E-2	5,730002E-1	4,183690E-2
1,553125E+3	9,258305E-1	-2,702217E-1	3,390802E-2	5,734070E-1	4,200142E-2
1,554687E+3	9,258759E-1	-2,697738E-1	3,669022E-2	5,737697E-1	4,547420E-2
1,556250E+3	9,261035E-1	-2,692040E-1	3,775843E-2	5,743975E-1	4,683785E-2
1,557812E+3	9,263603E-1	-2,686962E-1	3,797452E-2	5,750104E-1	4,714309E-2
1,559375E+3	9,262739E-1	-2,686192E-1	3,962055E-2	5,749810E-1	4,918860E-2
1,560937E+3	9,266731E-1	-2,678150E-1	4,002546E-2	5,759465E-1	4,975330E-2
1,562500E+3	9,270872E-1	-2,668891E-1	4,102490E-2	5,770165E-1	5,106756E-2
1,564062E+3	9,274389E-1	-2,661816E-1	4,133365E-2	5,778708E-1	5,150853E-2
1,565625E+3	9,270360E-1	-2,666609E-1	4,308118E-2	5,771302E-1	5,364074E-2
1,567187E+3	9,271648E-1	-2,662812E-1	4,392636E-2	5,775297E-1	5,472334E-2
1,568750E+3	9,271200E-1	-2,661983E-1	4,492705E-2	5,775454E-1	5,597422E-2
1,570312E+3	9,278349E-1	-2,648651E-1	4,485057E-2	5,792107E-1	5,599689E-2
1,571875E+3	9,283440E-1	-2,637302E-1	4,585203E-2	5,805355E-1	5,734670E-2
1,573437E+3	9,284636E-1	-2,631866E-1	4,763606E-2	5,810489E-1	5,962298E-2
1,575000E+3	9,288494E-1	-2,624111E-1	4,786428E-2	5,819957E-1	5,998132E-2
1,576562E+3	9,290566E-1	-2,618973E-1	4,850991E-2	5,825763E-1	6,083747E-2
1,578125E+3	9,295088E-1	-2,607664E-1	4,992047E-2	5,838536E-1	6,271322E-2
1,579687E+3	9,293335E-1	-2,608616E-1	5,116401E-2	5,836093E-1	6,426067E-2
1,581250E+3	9,291195E-1	-2,610308E-1	5,237737E-2	5,832726E-1	6,576180E-2
1,582812E+3	9,293254E-1	-2,605449E-1	5,282928E-2	5,838335E-1	6,637826E-2
1,584375E+3	9,296811E-1	-2,597810E-1	5,322316E-2	5,847489E-1	6,695238E-2
1,585937E+3	9,298139E-1	-2,592617E-1	5,449293E-2	5,852637E-1	6,860024E-2
1,587500E+3	9,297394E-1	-2,591643E-1	5,562792E-2	5,852611E-1	7,003437E-2
1,589062E+3	9,299855E-1	-2,584636E-1	5,666661E-2	5,860237E-1	7,141612E-2
1,590625E+3	9,302476E-1	-2,578238E-1	5,726523E-2	5,867589E-1	7,224074E-2
1,592187E+3	9,303338E-1	-2,574970E-1	5,797830E-2	5,870873E-1	7,317443E-2
1,593750E+3	9,306074E-1	-2,568011E-1	5,870064E-2	5,878778E-1	7,416403E-2
1,595312E+3	9,310724E-1	-2,555745E-1	6,007693E-2	5,892578E-1	7,604305E-2
1,596875E+3	9,313900E-1	-2,547459E-1	6,094686E-2	5,901964E-1	7,724073E-2
1,598437E+3	9,313324E-1	-2,546437E-1	6,184004E-2	5,902148E-1	7,837999E-2
1,600000E+3	9,316106E-1	-2,539378E-1	6,248989E-2	5,910241E-1	7,928856E-2
1,601562E+3	9,318459E-1	-2,533569E-1	6,296324E-2	5,916979E-1	7,996003E-2
1,603125E+3	9,315870E-1	-2,535226E-1	6,433717E-2	5,913119E-1	8,167423E-2
1,604687E+3	9,319365E-1	-2,525448E-1	6,545715E-2	5,924003E-1	8,321777E-2
1,606250E+3	9,321342E-1	-2,519180E-1	6,635584E-2	5,930732E-1	8,443821E-2
1,607812E+3	9,321748E-1	-2,516497E-1	6,706480E-2	5,933169E-1	8,537172E-2
1,609375E+3	9,323671E-1	-2,510755E-1	6,777849E-2	5,939462E-1	8,635391E-2
1,610937E+3	9,324162E-1	-2,508054E-1	6,841410E-2	5,942005E-1	8,719644E-2
1,612500E+3	9,325808E-1	-2,500464E-1	6,997123E-2	5,949433E-1	8,927680E-2
1,614062E+3	9,327733E-1	-2,494339E-1	7,077715E-2	5,956047E-1	9,038681E-2
1,615625E+3	9,331157E-1	-2,485435E-1	7,148691E-2	5,966322E-1	9,141717E-2
1,617187E+3	9,334032E-1	-2,478192E-1	7,198883E-2	5,974793E-1	9,216132E-2
1,618750E+3	9,336041E-1	-2,471714E-1	7,281600E-2	5,981809E-1	9,330965E-2
1,620312E+3	9,333960E-1	-2,473072E-1	7,377775E-2	5,978638E-1	9,451304E-2
1,621875E+3	9,338556E-1	-2,459225E-1	7,527615E-2	5,993980E-1	9,663243E-2
1,623437E+3	9,338708E-1	-2,456063E-1	7,620222E-2	5,996569E-1	9,786190E-2
1,625000E+3	9,341742E-1	-2,449401E-1	7,635507E-2	6,004825E-1	9,816131E-2
1,626562E+3	9,342401E-1	-2,446331E-1	7,690596E-2	6,007875E-1	9,891277E-2
1,628125E+3	9,343667E-1	-2,440459E-1	7,794139E-2	6,013720E-1	1,003284E-1
1,629687E+3	9,345184E-1	-2,434366E-1	7,886822E-2	6,020005E-1	1,016111E-1
1,631250E+3	9,346081E-1	-2,429324E-1	7,984824E-2	6,024845E-1	1,029465E-1
1,632812E+3	9,346425E-1	-2,427959E-1	8,004794E-2	6,026260E-1	1,032244E-1
1,634375E+3	9,345404E-1	-2,424006E-1	8,186317E-2	6,028279E-1	1,056121E-1
1,635937E+3	9,347968E-1	-2,414971E-1	8,295996E-2	6,037970E-1	1,071698E-1
1,637500E+3	9,353597E-1	-2,402695E-1	8,313179E-2	6,053405E-1	1,076015E-1
1,639062E+3	9,355591E-1	-2,396450E-1	8,373275E-2	6,060376E-1	1,084810E-1
1,640625E+3	9,357183E-1	-2,390825E-1	8,438789E-2	6,066455E-1	1,094208E-1
1,642187E+3	9,356703E-1	-2,387369E-1	8,564112E-2	6,068674E-1	1,110921E-1
1,643750E+3	9,357198E-1	-2,382493E-1	8,670356E-2	6,073032E-1	1,125451E-1
1,645312E+3	9,359528E-1	-2,376144E-1	8,710119E-2	6,080474E-1	1,131716E-1
1,646875E+3	9,363028E-1	-2,366577E-1	8,769444E-2	6,091706E-1	1,141102E-1
1,648437E+3	9,364435E-1	-2,361170E-1	8,834751E-2	6,097469E-1	1,150515E-1
1,650000E+3	9,364748E-1	-2,356012E-1	8,953941E-2	6,101896E-1	1,166844E-1
1,651562E+3	9,365715E-1	-2,350290E-1	9,049789E-2	6,107465E-1	1,180289E-1
1,653125E+3	9,366845E-1	-2,345015E-1	9,123860E-2	6,112858E-1	1,190857E-1
1,654687E+3	9,368676E-1	-2,337920E-1	9,205290E-2	6,120451E-1	1,202743E-1
1,656250E+3	9,369280E-1	-2,332967E-1	9,297663E-2	6,125052E-1	1,215647E-1
1,657812E+3	9,371330E-1	-2,326183E-1	9,357199E-2	6,132653E-1	1,224681E-1
1,659375E+3	9,374306E-1	-2,317498E-1	9,413511E-2	6,142780E-1	1,233694E-1
1,660937E+3	9,375773E-1	-2,310089E-1	9,517111E-2	6,150305E-1	1,248604E-1
1,662500E+3	9,373949E-1	-2,309498E-1	9,626684E-2	6,148849E-1	1,262926E-1
1,664062E+3	9,376645E-1	-2,302251E-1	9,660205E-2	6,157560E-1	1,268754E-1
1,665625E+3	9,379072E-1	-2,294848E-1	9,710589E-2	6,166132E-1	1,276817E-1
1,667187E+3	9,377987E-1	-2,291964E-1	9,833754E-2	6,167318E-1	1,293409E-1
1,668750E+3	9,377112E-1	-2,289351E-1	9,938588E-2	6,168508E-1	1,307572E-1
1,670312E+3	9,380406E-1	-2,281450E-1	9,954545E-2	6,178435E-1	1,311319E-1
1,671875E+3	9,383255E-1	-2,269906E-1	1,007458E-1	6,190888E-1	1,329403E-1
1,673437E+3	9,384196E-1	-2,265540E-1	1,012604E-1	6,195463E-1	1,337046E-1
1,675000E+3	9,383833E-1	-2,262784E-1	1,020529E-1	6,197331E-1	1,347968E-1
1,676562E+3	9,385865E-1	-2,255002E-1	1,027774E-1	6,205884E-1	1,359117E-1
1,678125E+3	9,386915E-1	-2,247810E-1	1,038362E-1	6,212918E-1	1,374521E-1
1,679687E+3	9,392581E-1	-2,233893E-1	1,041112E-1	6,230483E-1	1,381224E-1
1,681250E+3	9,391360E-1	-2,232341E-1	1,050264E-1	6,230451E-1	1,393539E-1
1,682812E+3	9,389821E-1	-2,231919E-1	1,058455E-1	6,229144E-1	1,404344E-1
1,684375E+3	9,391514E-1	-2,223533E-1	1,068063E-1	6,237907E-1	1,418829E-1
1,685937E+3	9,393467E-1	-2,211478E-1	1,083836E-1	6,250024E-1	1,442279E-1
1,687500E+3	9,396282E-1	-2,206065E-1	1,081877E-1	6,257577E-1	1,440981E-1
1,689062E+3	9,395911E-1	-2,204720E-1	1,086324E-1	6,258296E-1	1,447127E-1
1,690625E+3	9,397110E-1	-2,196938E-1	1,096521E-1	6,266091E-1	1,462343E-1
1,692187E+3	9,398359E-1	-2,187861E-1	1,108908E-1	6,275042E-1	1,480779E-1
1,693750E+3	9,397190E-1	-2,185172E-1	1,119428E-1	6,276026E-1	1,495247E-1
1,695312E+3	9,400184E-1	-2,175150E-1	1,125560E-1	6,287700E-1	1,505754E-1
1,696875E+3	9,401625E-1	-2,169509E-1	1,130033E-1	6,294020E-1	1,513026E-1
1,698437E+3	9,400917E-1	-2,167723E-1	1,136578E-1	6,294753E-1	1,522081E-1
1,700000E+3	9,404008E-1	-2,156526E-1	1,144252E-1	6,307586E-1	1,534978E-1
1,701562E+3	9,405715E-1	-2,146577E-1	1,155447E-1	6,317886E-1	1,552245E-1
1,703125E+3	9,408040E-1	-2,140634E-1	1,156410E-1	6,325487E-1	1,555022E-1
1,704687E+3	9,409354E-1	-2,133330E-1	1,164203E-1	6,333149E-1	1,567179E-1
1,706250E+3	9,407486E-1	-2,128991E-1	1,180058E-1	6,334796E-1	1,589251E-1
1,707812E+3	9,407823E-1	-2,124729E-1	1,186296E-1	6,338805E-1	1,598605E-1
1,709375E+3	9,409929E-1	-2,117973E-1	1,189495E-1	6,346903E-1	1,604605E-1
1,710937E+3	9,408870E-1	-2,115045E-1	1,199118E-1	6,348243E-1	1,618109E-1
1,712500E+3	9,410037E-1	-2,109767E-1	1,203540E-1	6,354056E-1	1,625362E-1
1,714062E+3	9,411249E-1	-2,100476E-1	1,214706E-1	6,363380E-1	1,642637E-1
1,715625E+3	9,412379E-1	-2,094707E-1	1,220007E-1	6,369599E-1	1,651220E-1
1,717187E+3	9,414089E-1	-2,087725E-1	1,224957E-1	6,377521E-1	1,659681E-1
1,718750E+3	9,413492E-1	-2,081383E-1	1,238112E-1	6,382343E-1	1,678879E-1
1,720312E+3	9,414081E-1	-2,074643E-1	1,247014E-1	6,388837E-1	1,692565E-1
1,721875E+3	9,414827E-1	-2,069172E-1	1,253098E-1	6,394415E-1	1,702172E-1
1,723437E+3	9,416214E-1	-2,062386E-1	1,258740E-1	6,401860E-1	1,711575E-1
1,725000E+3	9,417200E-1	-2,052038E-1	1,271669E-1	6,411983E-1	1,731708E-1
1,726562E+3	9,419465E-1	-2,044732E-1	1,274528E-1	6,420904E-1	1,737598E-1
1,728125E+3	9,419471E-1	-2,040133E-1	1,281855E-1	6,424938E-1	1,748684E-1
1,729687E+3	9,420898E-1	-2,031605E-1	1,289805E-1	6,434024E-1	1,761750E-1
1,731250E+3	9,421847E-1	-2,023670E-1	1,298572E-1	6,442071E-1	1,775765E-1
1,732812E+3	9,425552E-1	-2,012216E-1	1,302102E-1	6,456353E-1	1,783838E-1
1,734375E+3	9,425977E-1	-2,006040E-1	1,309975E-1	6,462299E-1	1,796196E-1
1,735937E+3	9,426881E-1	-2,002840E-1	1,311421E-1	6,466157E-1	1,799079E-1
1,737500E+3	9,425003E-1	-2,001117E-1	1,321174E-1	6,465565E-1	1,812655E-1
1,739062E+3	9,423972E-1	-1,998265E-1	1,329366E-1	6,466931E-1	1,824479E-1
1,740625E+3	9,424382E-1	-1,987081E-1	1,344502E-1	6,477337E-1	1,848141E-1
1,742187E+3	9,425462E-1	-1,980309E-1	1,350465E-1	6,484596E-1	1,858205E-1
1,743750E+3	9,427607E-1	-1,971825E-1	1,354931E-1	6,494613E-1	1,866804E-1
1,745312E+3	9,427316E-1	-1,963529E-1	1,367990E-1	6,501712E-1	1,886916E-1
1,746875E+3	9,429581E-1	-1,955262E-1	1,371545E-1	6,511718E-1	1,894276E-1
1,748437E+3	9,429967E-1	-1,950202E-1	1,377331E-1	6,516712E-1	1,903648E-1
1,750000E+3	9,430725E-1	-1,942803E-1	1,385013E-1	6,524250E-1	1,916326E-1
1,751562E+3	9,432513E-1	-1,933417E-1	1,391678E-1	6,534782E-1	1,928291E-1
1,753125E+3	9,433737E-1	-1,925424E-1	1,398347E-1	6,543431E-1	1,939843E-1
1,754687E+3	9,434400E-1	-1,916960E-1	1,407572E-1	6,551885E-1	1,955027E-1
1,756250E+3	9,433659E-1	-1,914104E-1	1,414076E-1	6,553633E-1	1,964738E-1
1,757812E+3	9,434364E-1	-1,910708E-1	1,416175E-1	6,557538E-1	1,968680E-1
1,759375E+3	9,436227E-1	-1,898529E-1	1,425944E-1	6,570809E-1	1,985879E-1
1,760937E+3	9,435750E-1	-1,893945E-1	1,433694E-1	6,574455E-1	1,997882E-1
1,762500E+3	9,437376E-1	-1,883463E-1	1,441807E-1	6,585955E-1	2,012355E-1
1,764062E+3	9,439808E-1	-1,876081E-1	1,442998E-1	6,595566E-1	2,016436E-1
1,765625E+3	9,442198E-1	-1,867842E-1	1,445401E-1	6,605945E-1	2,022461E-1
1,767187E+3	9,441093E-1	-1,859479E-1	1,459936E-1	6,612398E-1	2,045034E-1
1,768750E+3	9,440952E-1	-1,852838E-1	1,468833E-1	6,618390E-1	2,059392E-1
1,770312E+3	9,444242E-1	-1,840519E-1	1,473115E-1	6,633686E-1	2,069447E-1
1,771875E+3	9,445548E-1	-1,833021E-1	1,478024E-1	6,642209E-1	2,078724E-1
1,773437E+3	9,444668E-1	-1,827251E-1	1,488111E-1	6,646571E-1	2,094480E-1
1,775000E+3	9,445046E-1	-1,822005E-1	1,493265E-1	6,651926E-1	2,103344E-1
1,776562E+3	9,445454E-1	-1,814867E-1	1,500572E-1	6,659100E-1	2,115824E-1
1,778125E+3	9,446696E-1	-1,805609E-1	1,507586E-1	6,669266E-1	2,128679E-1
1,779687E+3	9,447824E-1	-1,797620E-1	1,513381E-1	6,678127E-1	2,139446E-1
1,781250E+3	9,447855E-1	-1,791401E-1	1,520637E-1	6,684040E-1	2,151599E-1
1,782812E+3	9,447870E-1	-1,788151E-1	1,524408E-1	6,687132E-1	2,157929E-1
1,784375E+3	9,447060E-1	-1,780364E-1	1,536133E-1	6,693554E-1	2,176802E-1
1,785937E+3	9,448225E-1	-1,770148E-1	1,544127E-1	6,704639E-1	2,191483E-1
1,787500E+3	9,447825E-1	-1,766639E-1	1,549430E-1	6,707506E-1	2,200043E-1
1,789062E+3	9,449423E-1	-1,761945E-1	1,549620E-1	6,713877E-1	2,202031E-1
1,790625E+3	9,453362E-1	-1,744825E-1	1,556266E-1	6,734945E-1	2,217490E-1
1,792187E+3	9,453010E-1	-1,738676E-1	1,564260E-1	6,740430E-1	2,230779E-1
1,793750E+3	9,451015E-1	-1,732396E-1	1,577546E-1	6,744089E-1	2,251422E-1
1,795312E+3	9,453238E-1	-1,724660E-1	1,578977E-1	6,754203E-1	2,256313E-1
1,796875E+3	9,456824E-1	-1,710624E-1	1,582884E-1	6,772084E-1	2,267024E-1
1,798437E+3	9,455363E-1	-1,706941E-1	1,591453E-1	6,773901E-1	2,280260E-1
1,800000E+3	9,455481E-1	-1,699480E-1	1,599048E-1	6,781293E-1	2,293614E-1
1,801562E+3	9,456550E-1	-1,691303E-1	1,604368E-1	6,790545E-1	2,304124E-1
1,803125E+3	9,456862E-1	-1,688320E-1	1,606537E-1	6,793831E-1	2,308279E-1
1,804687E+3	9,456849E-1	-1,682218E-1	1,612965E-1	6,799776E-1	2,319546E-1
1,806250E+3	9,458991E-1	-1,670374E-1	1,618622E-1	6,813973E-1	2,332013E-1
1,807812E+3	9,460031E-1	-1,659751E-1	1,626319E-1	6,825680E-1	2,346870E-1
1,809375E+3	9,460056E-1	-1,650558E-1	1,635574E-1	6,834776E-1	2,363365E-1
1,810937E+3	9,458702E-1	-1,648773E-1	1,641502E-1	6,834893E-1	2,372310E-1
1,812500E+3	9,459187E-1	-1,642654E-1	1,646152E-1	6,841534E-1	2,381220E-1
1,814062E+3	9,459665E-1	-1,630647E-1	1,656606E-1	6,854020E-1	2,400595E-1
1,815625E+3	9,459152E-1	-1,623702E-1	1,664953E-1	6,860299E-1	2,415032E-1
1,817187E+3	9,460142E-1	-1,617059E-1	1,668443E-1	6,868127E-1	2,422602E-1
1,818750E+3	9,464898E-1	-1,600938E-1	1,669736E-1	6,890087E-1	2,431008E-1
1,820312E+3	9,466411E-1	-1,590520E-1	1,675152E-1	6,902418E-1	2,442869E-1
1,821875E+3	9,465002E-1	-1,583980E-1	1,685524E-1	6,907269E-1	2,460087E-1
1,823437E+3	9,465138E-1	-1,580484E-1	1,688400E-1	6,910963E-1	2,465568E-1
1,825000E+3	9,465542E-1	-1,575389E-1	1,691960E-1	6,916608E-1	2,472680E-1
1,826562E+3	9,464955E-1	-1,568867E-1	1,699739E-1	6,922480E-1	2,486311E-1
1,828125E+3	9,465502E-1	-1,557206E-1	1,708828E-1	6,934988E-1	2,503977E-1
1,829687E+3	9,466000E-1	-1,550380E-1	1,713572E-1	6,942550E-1	2,513534E-1
1,831250E+3	9,465286E-1	-1,545776E-1	1,719801E-1	6,946353E-1	2,524244E-1
1,832812E+3	9,466658E-1	-1,537425E-1	1,723295E-1	6,956587E-1	2,532732E-1
1,834375E+3	9,469069E-1	-1,521429E-1	1,730481E-1	6,975996E-1	2,549739E-1
1,835937E+3	9,468458E-1	-1,517836E-1	1,735393E-1	6,978927E-1	2,558216E-1
1,837500E+3	9,469696E-1	-1,507698E-1	1,740659E-1	6,990924E-1	2,570054E-1
1,839062E+3	9,471959E-1	-1,493886E-1	1,746057E-1	7,008057E-1	2,583724E-1
1,840625E+3	9,472120E-1	-1,487910E-1	1,750693E-1	7,014462E-1	2,592908E-1
1,842187E+3	9,469433E-1	-1,488646E-1	1,757727E-1	7,010314E-1	2,602525E-1
1,843750E+3	9,469436E-1	-1,480001E-1	1,765004E-1	7,019302E-1	2,616649E-1
1,845312E+3	9,471504E-1	-1,467029E-1	1,769968E-1	7,035443E-1	2,629469E-1
1,846875E+3	9,470487E-1	-1,461874E-1	1,777091E-1	7,039547E-1	2,641874E-1
1,848437E+3	9,472265E-1	-1,455792E-1	1,777083E-1	7,048173E-1	2,644602E-1
1,850000E+3	9,474089E-1	-1,445180E-1	1,780610E-1	7,061641E-1	2,654403E-1
1,851562E+3	9,473356E-1	-1,440256E-1	1,786645E-1	7,065896E-1	2,665211E-1
1,853125E+3	9,473636E-1	-1,429181E-1	1,794736E-1	7,077946E-1	2,681768E-1
1,854687E+3	9,473306E-1	-1,422728E-1	1,800775E-1	7,084355E-1	2,693321E-1
1,856250E+3	9,473022E-1	-1,409785E-1	1,811709E-1	7,097732E-1	2,714872E-1
1,857812E+3	9,472524E-1	-1,403799E-1	1,817721E-1	7,103465E-1	2,726226E-1
1,859375E+3	9,473634E-1	-1,399103E-1	1,818287E-1	7,109897E-1	2,729223E-1
1,860937E+3	9,476857E-1	-1,387308E-1	1,818462E-1	7,126658E-1	2,734991E-1
1,862500E+3	9,477272E-1	-1,377343E-1	1,824885E-1	7,137890E-1	2,748856E-1
1,864062E+3	9,477053E-1	-1,365112E-1	1,834650E-1	7,150781E-1	2,768620E-1
1,865625E+3	9,476964E-1	-1,359928E-1	1,838737E-1	7,156265E-1	2,776941E-1
1,867187E+3	9,477141E-1	-1,349091E-1	1,846224E-1	7,168226E-1	2,792857E-1
1,868750E+3	9,476685E-1	-1,342295E-1	1,852403E-1	7,175009E-1	2,804991E-1
1,870312E+3	9,477195E-1	-1,333554E-1	1,857333E-1	7,185183E-1	2,816294E-1
1,871875E+3	9,478953E-1	-1,325432E-1	1,858413E-1	7,196338E-1	2,821782E-1
1,873437E+3	9,477067E-1	-1,321352E-1	1,866377E-1	7,198335E-1	2,835224E-1
1,875000E+3	9,479592E-1	-1,307778E-1	1,869170E-1	7,216517E-1	2,845882E-1
1,876562E+3	9,480679E-1	-1,302061E-1	1,870254E-1	7,224232E-1	2,850249E-1
1,878125E+3	9,480107E-1	-1,292211E-1	1,878595E-1	7,234340E-1	2,867140E-1
1,879687E+3	9,481238E-1	-1,281285E-1	1,883063E-1	7,247916E-1	2,879009E-1
1,881250E+3	9,480833E-1	-1,273884E-1	1,889150E-1	7,255591E-1	2,891496E-1
1,882812E+3	9,481424E-1	-1,266234E-1	1,892725E-1	7,264879E-1	2,900497E-1
1,884375E+3	9,481262E-1	-1,259709E-1	1,897503E-1	7,271934E-1	2,910692E-1
1,885937E+3	9,480869E-1	-1,254673E-1	1,901870E-1	7,277035E-1	2,919558E-1
1,887500E+3	9,482536E-1	-1,243301E-1	1,904954E-1	7,291977E-1	2,929782E-1
1,889062E+3	9,483784E-1	-1,235166E-1	1,906968E-1	7,302775E-1	2,936836E-1
1,890625E+3	9,483323E-1	-1,226479E-1	1,913770E-1	7,311943E-1	2,951155E-1
1,892187E+3	9,482401E-1	-1,219351E-1	1,920721E-1	7,318756E-1	2,964922E-1
1,893750E+3	9,488671E-1	-1,200512E-1	1,916261E-1	7,348522E-1	2,968105E-1
1,895312E+3	9,489494E-1	-1,192560E-1	1,919077E-1	7,358693E-1	2,976323E-1
1,896875E+3	9,487628E-1	-1,190381E-1	1,925284E-1	7,358666E-1	2,986525E-1
1,898437E+3	9,487559E-1	-1,176215E-1	1,934149E-1	7,374780E-1	3,006870E-1
1,900000E+3	9,485961E-1	-1,172428E-1	1,940566E-1	7,376964E-1	3,018247E-1
1,901562E+3	9,485281E-1	-1,171284E-1	1,943010E-1	7,377358E-1	3,022426E-1
1,903125E+3	9,485387E-1	-1,156172E-1	1,951768E-1	7,394885E-1	3,043229E-1
1,904687E+3	9,487048E-1	-1,145832E-1	1,953610E-1	7,409085E-1	3,051416E-1
1,906250E+3	9,486040E-1	-1,139163E-1	1,960079E-1	7,415438E-1	3,064470E-1
1,907812E+3	9,486726E-1	-1,134485E-1	1,961041E-1	7,421800E-1	3,068382E-1
1,909375E+3	9,486949E-1	-1,123887E-1	1,966568E-1	7,434432E-1	3,082195E-1
1,910937E+3	9,486578E-1	-1,115020E-1	1,972549E-1	7,444271E-1	3,095782E-1
1,912500E+3	9,488034E-1	-1,106438E-1	1,973689E-1	7,456308E-1	3,102104E-1
1,914062E+3	9,487370E-1	-1,101481E-1	1,978140E-1	7,461211E-1	3,111361E-1
1,915625E+3	9,488940E-1	-1,087590E-1	1,981855E-1	7,479711E-1	3,124416E-1
1,917187E+3	9,488294E-1	-1,079082E-1	1,988124E-1	7,488865E-1	3,138350E-1
1,918750E+3	9,487863E-1	-1,072513E-1	1,992759E-1	7,496041E-1	3,148824E-1
1,920312E+3	9,490973E-1	-1,064107E-1	1,989459E-1	7,510320E-1	3,148566E-1
1,921875E+3	9,490212E-1	-1,052280E-1	1,997644E-1	7,523347E-1	3,167257E-1
1,923437E+3	9,491927E-1	-1,040994E-1	1,999264E-1	7,539223E-1	3,175940E-1
1,925000E+3	9,490314E-1	-1,037964E-1	2,004867E-1	7,540604E-1	3,185966E-1
1,926562E+3	9,491721E-1	-1,032648E-1	2,004102E-1	7,548945E-1	3,187800E-1
1,928125E+3	9,491982E-1	-1,017466E-1	2,011205E-1	7,567583E-1	3,206908E-1
